IslandID,Island Size,Terrain Type,Vegetation Type,Distance from Mainland,Avg Temperature,Avg Humidity,Flora and Fauna Changes,Growth Patterns,Unexplain Sounds Count,Visual Anomalies,pH Change,Type
777,228.94933209434535,Mountainous,Coniferous Forests,504.78422822676976,12.819390877894287,54.609109466853845,No Effect,Normal,Moderate,Occasional,0.034257994902413,Yeti
1307,,Plains,Deciduous Forests,,10.009915975197703,61.96439848676678,,Normal,Moderate,,0.0451095999597354,Thunderbird
874,246.91653624942924,Forested,Mixed Forests,149.3075935593771,13.802410641413966,74.14721276327126,,Abnormal,Low,None,-0.0548856585830894,Yeti
1611,278.9607866133806,Desert,Grasslands,192.2356151665176,44.19659731735926,38.77813628130952,,Normal,None,Frequent,-0.0549832985756715,Chupacabra
922,350.2147434965344,Plains,Grasslands,277.806296547605,20.925512583276035,52.03493529859559,No Effect,,Low,Occasional,0.10735068626839,Sasquatch
164,173.78284795075348,Desert,,395.77034103329214,24.43438138540449,30.98239936800835,,Normal,Moderate,,0.1072698479962661,Chupacabra
290,,Forested,Deciduous Forests,587.3240284729326,,73.07619466439786,No Effect,Normal,High,,,Jersey Devil
1645,40.49699136841692,,Mangroves,29.11323986901013,24.235095927143583,63.08734479202402,No Effect,Abnormal,Low,,0.1092460714195036,Jersey Devil
1278,30.442081876860343,Plains,Cultivated Land,245.36375897693785,8.178824480597713,,Decreasing,Normal,Moderate,None,-0.2154356214333469,Banshee
348,381.0497069767545,Plains,Mixed Forests,184.65901092664336,9.794490279766585,70.9198746320471,No Effect,Normal,Low,None,0.1071658830946797,Sasquatch
571,,Forested,Deciduous Forests,137.5130039433202,10.646038743727978,73.43642035629885,Increasing,Normal,High,Occasional,0.0982034530144972,Ropen
755,326.4291510275464,Mountainous,Grasslands,616.0838738312822,3.981654927480738,57.15014882681346,No Effect,Normal,,Occasional,0.0888353076516306,Sasquatch
1733,139.4197716042791,Tundra,Tundra Vegetation,,3.9359889817359326,52.33142980363347,Decreasing,Normal,None,Occasional,,Wendigo
914,40.35087564655274,Coastal,Mangroves,238.36892736489864,36.1369886371793,82.0782701663843,,Normal,High,Frequent,-0.6962958221149016,Jersey Devil
1385,206.36047831797035,Forested,Coniferous Forests,,16.411841995838795,80.12724578372855,No Effect,Normal,Low,Frequent,,Yeti
1436,213.1795326396539,Forested,Mixed Forests,267.50339071642736,5.192659503329805,74.29356406853967,Decreasing,,High,Frequent,,Wendigo
1552,189.2600695043006,Plains,Deciduous Forests,124.68249053886984,18.52376183666424,53.79391142144436,,Normal,Moderate,Frequent,0.3825172968130367,Thunderbird
458,310.27755116089565,,Coniferous Forests,487.209969232871,,64.88675206805607,No Effect,Normal,Moderate,None,0.2132216484464288,Sasquatch
375,379.5885534414909,Forested,Coniferous Forests,414.6485969509674,10.11825102578872,82.42571585772781,Increasing,Normal,Low,Occasional,0.1013769902407953,Sasquatch
333,25.92598057483211,Urban settlements,,,7.489486532925465,,No Effect,Normal,Low,None,,Banshee
1010,263.69846780034874,Mountainous,Tundra Vegetation,308.05008784159526,1.5605974559336755,67.66634778821356,Decreasing,Normal,Low,Occasional,0.1144516670695301,Ropen
1530,189.0268498387005,Swamp,Mixed Forests,256.0639180464158,,89.57008281173566,No Effect,Abnormal,None,Frequent,,Wendigo
1263,337.5771606540366,Mountainous,Grasslands,101.30611571881433,9.792300117996197,83.813381979436,No Effect,,High,Occasional,0.0641922462021596,Sasquatch
942,45.21598632083587,Swamp,Grasslands,308.9860445268588,17.57747847387001,72.17876653558088,No Effect,Normal,Low,None,-0.3806105618816436,Jersey Devil
1603,,Desert,Desert Vegetation,427.3704428972157,12.899420481863215,19.899406072259232,No Effect,Normal,Low,None,0.131990523636617,Chupacabra
1613,188.18061962210965,Mountainous,Coniferous Forests,583.6356907038444,11.520005083659562,74.91790106431384,No Effect,,None,Occasional,-0.6472087687122786,Wendigo
754,204.4611376497626,Forested,Coniferous Forests,342.5508459983444,7.534560521304414,60.07358658074579,Decreasing,,None,Frequent,0.0176962757360416,Chupacabra
328,43.813600345952345,,Grasslands,,15.776717049448056,74.36798150286928,No Effect,Abnormal,Low,Occasional,-0.4399420877035048,Mothman
819,26.899085005203187,Forested,Deciduous Forests,,7.295727154170116,75.8603811741276,Decreasing,Normal,High,None,-0.4493592040397753,Banshee
318,,,Tundra Vegetation,149.84376678369176,-10.932301982804448,,,,High,None,-0.6659216632084253,Wendigo
1329,317.3430732812303,Forested,Deciduous Forests,125.38558505685027,19.70780974081467,78.9726097244019,No Effect,Abnormal,None,Occasional,0.0590972993312081,Sasquatch
1176,147.5672061533126,Forested,Coniferous Forests,168.7688760258286,8.403095848911873,83.45803096427449,Decreasing,Abnormal,Low,Occasional,,Wendigo
1509,320.51185978053354,Mountainous,Tundra Vegetation,486.2716948256021,12.311799641780029,76.58680673353501,No Effect,Normal,Moderate,,,Sasquatch
167,183.24286287085263,Mountainous,Coniferous Forests,,7.150405020005334,,Increasing,Normal,High,Occasional,,Yeti
12,36.65509874689753,Urban settlements,Mixed Forests,159.67971037906327,30.264521473637394,60.17300330925566,No Effect,Normal,Moderate,None,-0.5253450126842133,Mothman
171,155.3506205353078,,Deciduous Forests,266.15015873704016,20.596589904665443,76.49376246872758,No Effect,Abnormal,Low,Occasional,-0.7932845321498849,Wendigo
649,285.0874969474261,Forested,Deciduous Forests,,11.47856422177874,78.34990717288913,No Effect,Normal,Moderate,Frequent,0.0778592596245499,Sasquatch
260,,,Deciduous Forests,432.81284542253854,23.38728462667435,,,Normal,None,None,-0.0032731737426574,Yeti
1061,44.62123762629695,Urban settlements,,52.23847982680019,17.093482261229667,46.2173588882468,Decreasing,Abnormal,Moderate,Frequent,-0.2461687102639327,Banshee
1220,294.4379890771581,Coastal,Cultivated Land,248.44733440897755,29.416333658092316,77.03653593742123,No Effect,Abnormal,Low,Occasional,0.0488877145495511,Sasquatch
672,336.2646696694012,,Mangroves,98.69023433213836,18.14203463185509,75.66845014724208,Increasing,Normal,Low,Occasional,0.1193779730403592,Sasquatch
258,183.73816521669397,,Tundra Vegetation,168.295446313391,-4.536396026446476,53.41017238190917,,Normal,,Occasional,0.0027211442567924,Yeti
1404,175.04237524394503,Swamp,Grasslands,149.34903079575508,20.74951840882602,87.44856665248925,Decreasing,Normal,Moderate,Occasional,-0.6566813652830308,Wendigo
138,249.52518463139404,Swamp,Mangroves,241.98825608661585,25.267467034719907,87.68265301296849,Increasing,Normal,None,Occasional,0.3562830093278684,Ropen
549,,Mountainous,Grasslands,424.3244055964676,4.37061682241192,69.98933282482392,No Effect,Abnormal,Moderate,None,-0.1121377960679958,Yeti
1387,165.23869744069185,Desert,Desert Vegetation,295.16481936868365,28.517245038401096,23.150192591069093,Decreasing,Normal,None,,0.0637361369452586,Chupacabra
1326,276.6817234550276,Forested,Mixed Forests,550.5668046972736,18.00797368276251,75.11871971810325,No Effect,Abnormal,Moderate,Occasional,0.0427623950929464,Sasquatch
1118,150.89979414015664,Desert,Desert Vegetation,292.0009247181387,15.617520921509492,31.336534873786505,Decreasing,Normal,None,Frequent,0.1835232440369413,Chupacabra
1142,276.2244320768437,Desert,Desert Vegetation,224.09858271052667,21.49211966608884,28.390189580934035,Decreasing,Abnormal,Moderate,Occasional,0.1119729280428081,Chupacabra
558,217.39406300521583,Mountainous,Grasslands,125.17932980397924,3.675282347536816,36.75284772241729,Increasing,Abnormal,Low,,-1.0340223544840703,Wendigo
139,40.74927087200611,Forested,Coniferous Forests,344.8273033076407,,82.41953339444886,No Effect,Abnormal,None,None,-0.5425466829798635,Mothman
1511,266.0111394693073,Plains,Deciduous Forests,,14.477768700330676,60.79616790153273,No Effect,Normal,Low,Frequent,0.0851897676959798,Sasquatch
531,277.83888216588286,Coastal,Deciduous Forests,226.32444834519424,11.066981881299014,60.23174423214303,Decreasing,Abnormal,Low,Occasional,,Sasquatch
224,232.34830304769696,Desert,Desert Vegetation,322.4543096515347,16.348692480919937,24.006578512064813,No Effect,Abnormal,Low,None,,Chupacabra
723,,Forested,Deciduous Forests,134.9311231699273,23.83750033270769,63.32144174979949,No Effect,Normal,,,-0.6373482963896098,Jersey Devil
780,,Forested,Deciduous Forests,,15.711796364461602,74.97096498336829,No Effect,Normal,Moderate,Occasional,0.0257480475720748,Sasquatch
409,36.21711446782313,Forested,Mixed Forests,419.88532961273376,8.96403526926462,70.6023553157229,No Effect,Normal,Moderate,,-0.2928428709346629,Mothman
325,336.0138910266605,Plains,Grasslands,131.03972775778146,28.86820736813125,44.77188503927438,No Effect,Normal,Low,None,0.1196288306861498,Sasquatch
1504,272.2150677774531,Forested,Deciduous Forests,180.85213638484885,17.742046451913044,74.8866779614686,Decreasing,Normal,Low,Occasional,0.0205664248909791,Sasquatch
299,38.7469850384924,Swamp,Mangroves,150.0528159827251,31.016695347173147,92.81487250506154,No Effect,Normal,Low,Frequent,,Jersey Devil
1101,257.1479224798694,Mountainous,Tundra Vegetation,410.028816249687,-1.7568351030690863,95.6389129835557,,Normal,Low,,0.0653828548031227,Yeti
1361,158.75661301907192,,Grasslands,344.8944597236002,21.24091464537077,62.36445570613824,,Normal,Low,Frequent,0.4744689720155736,Thunderbird
1516,235.44868443733708,Coastal,Cultivated Land,200.474415759903,28.760715001512025,78.3420462156057,,Normal,None,Frequent,0.347925870347431,Ropen
1614,137.9135156296986,,Tundra Vegetation,378.8740315512788,-2.8535800494674044,,Decreasing,Abnormal,Low,Frequent,-0.4377740388803695,Wendigo
714,233.35260980936383,Forested,Coniferous Forests,,21.73704547736612,71.42499650513528,No Effect,Abnormal,Low,,,Wendigo
193,,Mountainous,Mixed Forests,260.22657930671807,15.993562211179285,,,Abnormal,None,Occasional,0.103684863534119,Thunderbird
440,69.25384844372243,Mountainous,Grasslands,281.31700980445936,20.69576063394502,54.568758586028494,No Effect,Normal,,Frequent,-0.1725170320746926,Mothman
573,54.19120302699236,Urban settlements,Grasslands,498.35907859207737,13.236841353646064,66.39632361170763,Decreasing,Normal,Moderate,Frequent,-0.4311731714707056,Mothman
503,37.098202193135805,Forested,,139.62059448986605,20.96493982418808,79.07355251663759,Decreasing,Abnormal,High,None,,Jersey Devil
605,26.603665646592997,Urban settlements,Grasslands,380.329773986514,12.129809629864267,62.7826969472482,No Effect,Abnormal,Moderate,Frequent,0.0487093509882979,Banshee
1608,332.6701133838986,,,235.4718601042257,16.847659525661783,,No Effect,Normal,Moderate,Occasional,,Sasquatch
1553,260.1827166199131,Mountainous,Coniferous Forests,217.30182260790417,-1.015389362753778,66.80107026928403,,Normal,None,,0.2387176870927493,Ropen
3,30.41222989205268,,Grasslands,,20.56140540576653,69.45136614614,No Effect,Normal,Moderate,Frequent,-0.1978523296515523,Mothman
994,173.09406159765464,Mountainous,Coniferous Forests,236.64484958786795,9.64700039844998,65.64222812781748,No Effect,Normal,Moderate,None,-0.6086195205211155,Wendigo
1252,34.259226173621805,Forested,Coniferous Forests,364.8543713586928,18.690726138938096,73.1828608360756,,Normal,Moderate,,-0.1058649538238264,Banshee
467,198.8933506703911,Mountainous,Tundra Vegetation,640.0192791518078,2.7044663212032347,80.47751879859615,No Effect,Normal,Low,Frequent,,Wendigo
321,47.76617331173534,Urban settlements,Grasslands,330.4191211355333,28.261559111193968,,No Effect,Normal,Low,Frequent,-0.2459992201513063,Mothman
5,24.273270210462325,Coastal,Cultivated Land,170.36746784145015,22.304415599994364,69.24804309571941,No Effect,Abnormal,High,,,Mothman
222,148.01003349021144,Forested,Deciduous Forests,367.53645713142976,10.837698423209762,72.8727178419077,No Effect,Normal,Low,None,0.1776664080012483,Ropen
547,308.6926546514161,Plains,Mixed Forests,552.6251156967538,10.09886653834667,62.318575869569,No Effect,Abnormal,Moderate,None,0.1733110034283368,Sasquatch
998,46.13205426735127,Swamp,Deciduous Forests,,20.20547775817694,88.25284384935048,No Effect,Abnormal,High,Occasional,-0.3205193251104512,Jersey Devil
39,219.9177185289286,Plains,Mixed Forests,116.07428295566648,,,No Effect,Normal,None,Occasional,0.115858446273233,Ropen
542,55.726814312545606,Mountainous,Grasslands,322.5040517320386,9.442441775639644,63.57721870155623,,Normal,Low,Frequent,-0.4048289831737733,Mothman
242,310.45782826362296,Mountainous,,275.8876481827382,14.987521366805012,46.68795822953358,No Effect,Abnormal,High,,,Sasquatch
1537,39.68528296925281,Forested,Deciduous Forests,325.8570910991289,7.545734875015292,74.18986020220318,No Effect,,Low,Frequent,-0.5792529616819349,Jersey Devil
136,213.36673680338112,Coastal,Grasslands,,10.9562173687088,60.35488146301357,Increasing,,None,None,0.1758227848105792,Ropen
1526,36.27888784806109,Mountainous,Tundra Vegetation,350.72958316726863,10.425219751081404,59.90258994846148,No Effect,Normal,Moderate,None,-0.3563769776383667,Mothman
1368,196.8393823541246,Mountainous,,417.3068501955997,9.214188911022802,67.68744490637768,,Abnormal,Moderate,Frequent,-0.638176179994763,Wendigo
1419,,Forested,Mixed Forests,364.657155679189,0.926945851223933,67.64557136980457,Decreasing,,Moderate,,,Wendigo
445,24.60811887284607,Urban settlements,Cultivated Land,,,52.93893145130958,Decreasing,Normal,High,Frequent,-0.4027436403043026,Banshee
1559,12.755228976047327,,Cultivated Land,,17.050368887627748,51.34583433226872,No Effect,Normal,,Frequent,-0.3350628579018356,Banshee
1229,201.9445028751559,Forested,Deciduous Forests,454.231336095727,11.963552956142289,78.35455938076602,,Normal,High,Occasional,-0.6599433052475845,Wendigo
1301,362.5891906732934,Forested,Deciduous Forests,,8.771137930844876,78.7048914175692,Increasing,Normal,Moderate,Occasional,0.1344507858058762,Sasquatch
1660,35.926176606866605,Forested,Deciduous Forests,,6.357533406573119,,Decreasing,Abnormal,High,Occasional,,Mothman
581,197.1554393375613,,Mixed Forests,167.78168950181924,7.277935291247065,69.87867027473695,No Effect,Normal,Moderate,None,,Yeti
1534,41.10334435583783,Forested,Deciduous Forests,,15.24415328033152,75.297442414876,No Effect,Normal,Moderate,None,-0.2410857711653607,Jersey Devil
1711,222.98030198329545,Desert,Desert Vegetation,156.2348623678595,,19.544518326912097,Decreasing,Normal,None,None,0.1042753672476831,Chupacabra
661,,Plains,Deciduous Forests,340.4402484207271,20.33945809697205,62.90576516719004,Increasing,,Moderate,None,0.1203982198253768,Sasquatch
436,,Mountainous,,558.1231570014498,4.083641062051193,67.50296132749855,Increasing,Abnormal,Moderate,Frequent,,Ropen
1612,187.18774106727096,Swamp,Deciduous Forests,71.56831481895519,14.133248969648388,86.17427666637924,Increasing,Abnormal,Moderate,Frequent,0.1450067348350521,Ropen
376,221.85815128896863,Desert,,,5.479402699002796,27.76205364708955,Decreasing,Normal,Moderate,,0.1728944250440681,Chupacabra
1280,300.03735136637914,Forested,Deciduous Forests,391.4736447842865,15.422920603243965,83.22251699070812,Decreasing,Abnormal,High,Frequent,-0.384613157962646,Wendigo
314,,Mountainous,Coniferous Forests,497.4299589124842,7.974739106124471,69.89217809169261,Decreasing,Abnormal,Low,Occasional,-0.3769453574644619,Wendigo
442,157.88606853850774,Coastal,Grasslands,297.896735579322,8.928932227448737,70.65816566612098,Increasing,Normal,Low,Frequent,0.3179657849597641,Ropen
988,162.28647048093893,Plains,Mixed Forests,402.8360569709249,16.219343155504113,50.77755527954639,No Effect,Abnormal,None,,0.1852964694566971,Ropen
319,344.50587135538,Mountainous,Coniferous Forests,420.45258709757394,4.111969035068766,,Increasing,Normal,High,Frequent,0.3345971819399227,Ropen
281,393.1434480363414,Mountainous,Tundra Vegetation,259.7812075272808,9.50362348385017,,,Abnormal,Low,Occasional,0.1214186163953682,Sasquatch
1643,278.2793846146861,Forested,Deciduous Forests,367.44252705270856,8.61797124703471,69.1522041911994,No Effect,Normal,Moderate,Occasional,-0.0210697815120905,Sasquatch
1041,198.1151115376078,Plains,Grasslands,408.85430135844143,,60.75657298275352,,Abnormal,None,Occasional,0.268072490539756,Ropen
1305,,Coastal,Grasslands,157.18460701504304,7.794257307250749,82.88813890991932,,Normal,High,Occasional,-0.0666729757612966,Jersey Devil
424,185.19285548851676,,Grasslands,,23.971097808778072,78.69255035028672,Increasing,Abnormal,,Frequent,,Ropen
553,,Coastal,Deciduous Forests,86.34520391636944,14.62961178287572,65.79101249949103,Decreasing,Abnormal,Low,None,0.0554692597448996,Mothman
594,143.06437179797194,Desert,Grasslands,50.65152088075908,12.735109061638028,39.12002474819175,,,None,None,,Chupacabra
1705,352.6279325871963,Forested,Coniferous Forests,180.9493376946324,6.865399365269813,89.49491182338144,No Effect,Normal,None,Occasional,0.1123700193493666,Sasquatch
368,200.3071124875558,Forested,Deciduous Forests,172.99794504318623,6.365325425468432,73.45102628389897,Decreasing,Abnormal,None,Occasional,0.1412029234681693,Chupacabra
1205,270.3990849458787,Plains,Cultivated Land,89.6786723397326,,59.18882926030979,No Effect,Normal,Moderate,Occasional,0.5643806778178475,Thunderbird
864,32.41587834267695,Forested,,304.2421992980273,21.018864936312248,80.68751138736238,No Effect,Abnormal,Low,Occasional,-0.2178432363342361,Banshee
1658,37.16581639699251,Forested,Coniferous Forests,307.2192508309153,,81.75182516701292,Decreasing,Abnormal,None,Frequent,-0.5354101804671954,Jersey Devil
1406,32.77927132751932,Plains,Grasslands,,10.873012898762283,52.24602019040479,No Effect,Abnormal,High,Frequent,-0.2451356156537135,Banshee
1689,282.0534189454433,Plains,Grasslands,211.91877418161835,15.641086136148846,59.831974578731774,No Effect,Abnormal,Moderate,Occasional,0.0326734546145625,Sasquatch
227,242.43679675055893,Tundra,Tundra Vegetation,159.58337819658823,-7.801939056516629,80.71154774672344,Increasing,Abnormal,Moderate,,,Yeti
1156,231.3857494923062,Plains,Grasslands,,11.412628766401603,54.37328391980506,No Effect,Normal,None,Frequent,0.2865459949274688,Thunderbird
1054,15.81961463947362,Plains,Mixed Forests,259.3546269819276,8.976414442080152,,No Effect,Abnormal,Moderate,Frequent,,Banshee
1621,202.8959621259604,Forested,Coniferous Forests,468.6357596674703,23.880012379390003,69.30354192748113,,Abnormal,Moderate,Occasional,0.0281319454703193,Wendigo
1138,285.7112648912933,Forested,Mixed Forests,262.4334093270357,15.83322776139105,80.43533644824295,No Effect,Abnormal,Low,None,0.2422884347697508,Ropen
66,199.88541061227025,Mountainous,Tundra Vegetation,325.4896181565773,4.5640865920506215,50.56659011673986,No Effect,Normal,Low,,0.1412395573101312,Ropen
393,176.58169257960589,Mountainous,Tundra Vegetation,636.1895938949615,1.5111916677270545,,No Effect,Normal,None,Frequent,-0.8711014452682929,Wendigo
579,264.74013612076044,Forested,Coniferous Forests,245.788029681383,10.40648379781093,72.42032764878378,Decreasing,Normal,Low,,0.1066966309638517,Chupacabra
24,,Swamp,Deciduous Forests,405.0877048874725,21.59683397594669,93.911283866207,Increasing,Abnormal,None,Occasional,-0.0891270353051654,Jersey Devil
211,135.28662022279508,Desert,Grasslands,315.7981562160062,,27.75067615516504,No Effect,Abnormal,Moderate,None,0.0429462803634118,Chupacabra
1335,196.4161756067824,Forested,Mixed Forests,342.7963666404033,10.727380219759755,70.96985627206287,No Effect,,Moderate,None,0.0583468146206736,Chupacabra
144,119.57972854655044,Desert,Desert Vegetation,,33.91298521099187,,No Effect,Normal,Moderate,None,0.0576812505754778,Chupacabra
536,174.51193806462578,Mountainous,Coniferous Forests,264.0733834120317,6.797185569820854,63.6275334037182,Decreasing,Abnormal,None,Occasional,-0.6441351553938599,Wendigo
811,197.7573032531187,Plains,Grasslands,88.3870325459564,14.7917982575322,60.9893413653346,Increasing,Normal,High,,0.1296467717907916,Thunderbird
952,313.4976263214332,Forested,,177.82744511727373,13.085830423785044,77.54055979317005,No Effect,Normal,High,None,0.1029006059567549,Sasquatch
1058,197.6961917063366,Forested,Deciduous Forests,114.9001834903056,5.003478025276262,75.08072726894453,Decreasing,Normal,Low,Frequent,0.1311271966160612,Chupacabra
85,223.81274137721311,,Coniferous Forests,311.5279354448087,9.582730009088609,65.99566779471985,No Effect,Abnormal,Low,Occasional,-0.0579816856559864,Wendigo
1566,211.8195044091264,,Grasslands,510.0262453980313,8.224395482914968,55.820282119986175,Decreasing,Normal,None,Occasional,,Yeti
272,33.01235071408049,Urban settlements,Mixed Forests,100.59098899770936,,57.90222616461404,No Effect,Normal,High,Occasional,-0.1130578093179164,Banshee
1159,117.16998721422976,Desert,Desert Vegetation,386.3659732354064,30.552576445622982,25.976466283541416,Decreasing,Abnormal,Low,Occasional,0.1336885615711783,Chupacabra
1091,250.16713945616596,Mountainous,Tundra Vegetation,,2.640787756707636,83.57241697073208,No Effect,Normal,Moderate,None,,Ropen
1299,223.37987238057465,Mountainous,Coniferous Forests,,0.1487130722660703,41.28277898394633,No Effect,Normal,Moderate,Occasional,,Ropen
1568,63.33056367043089,Urban settlements,,390.8608239341832,30.752286918339397,76.6464885854182,Decreasing,Normal,Moderate,None,-0.3375644546294009,Mothman
630,188.48327702734903,Forested,Deciduous Forests,123.57460539758092,9.656070270346,71.80434856734165,Decreasing,Abnormal,Moderate,Frequent,-0.3650193696518855,Wendigo
1189,,Mountainous,Tundra Vegetation,503.8528791311004,10.585988996470151,64.26138771095916,Increasing,Abnormal,Low,None,,Wendigo
1625,381.0717412046045,Forested,,222.19597011434,10.048595734922856,80.06801782902336,Increasing,,Low,None,0.1137691259567133,Sasquatch
1188,45.12522705963295,Forested,Coniferous Forests,94.2699516741634,13.814511318363806,,,Abnormal,Moderate,Frequent,-0.2205805987050648,Mothman
987,246.2063682514925,Tundra,Tundra Vegetation,125.99993531258374,3.56954767708994,60.71607447513569,Increasing,Normal,Moderate,Frequent,,Yeti
505,117.26118521825086,Desert,Desert Vegetation,,37.101076784664464,42.15020339495868,Decreasing,Abnormal,Low,None,0.0926258642028761,Chupacabra
273,356.2355071106644,Forested,Coniferous Forests,417.3669321489159,1.0381726622099556,67.32417457651061,No Effect,Normal,None,,0.1345126127922082,Sasquatch
1276,241.69254005602585,Forested,,,11.159101750229826,70.57338941304434,,Abnormal,None,Occasional,0.2192541071753088,Ropen
1144,236.9415307472064,Plains,Mixed Forests,119.30725714765572,15.517201384820396,,No Effect,,Low,Occasional,0.1302136270279148,Sasquatch
362,271.11592215851147,Mountainous,Mixed Forests,,,61.54495310167218,No Effect,Normal,None,None,0.0527061316434248,Ropen
1403,46.81848278066131,Coastal,Deciduous Forests,291.3261672261002,8.770805482891571,70.31162077707492,,Normal,Moderate,None,-0.432232358435282,Jersey Devil
622,234.51443885008587,Coastal,Grasslands,96.14524033205748,12.504378451053949,75.2938253340936,No Effect,Abnormal,High,Occasional,0.2104032907942968,Ropen
2,283.2738621316484,,Mixed Forests,556.6526821905352,4.841291930910924,64.48181084711845,No Effect,Normal,None,None,0.0705442314269802,Sasquatch
6,53.20405872943251,Forested,Coniferous Forests,256.07491676632856,14.148507615959556,65.48449857244624,No Effect,Normal,None,Occasional,,Mothman
311,53.694141731111074,,Cultivated Land,180.17439383577096,31.486984398832675,62.21849304121336,,Abnormal,Moderate,,-0.6246164828041751,Mothman
1173,178.33388058818588,Desert,Desert Vegetation,340.6439126027487,17.975516007991104,34.42796738022243,Decreasing,Abnormal,None,Occasional,0.076720200344496,Chupacabra
1425,43.542354485885305,,Coniferous Forests,,5.3217210526543335,,Decreasing,Normal,Moderate,Occasional,,Jersey Devil
665,257.716351720208,Coastal,Cultivated Land,170.5338688368395,,70.4935374213545,Increasing,Abnormal,High,Occasional,0.3462006953365151,Ropen
364,40.52885278416647,Swamp,Mixed Forests,353.14910514547006,29.417687345727664,,Decreasing,Abnormal,High,Frequent,-0.229108463725057,Jersey Devil
1714,39.95385683511893,Plains,Grasslands,414.4042024905088,23.223611055981,56.853773184165725,Increasing,Normal,Low,Occasional,-0.447978598005057,Jersey Devil
215,30.396655924824216,Desert,,544.4406491825334,,27.02112726274035,Increasing,Abnormal,,Frequent,0.1805470086475952,Chupacabra
907,312.5746018493249,,Mixed Forests,,16.43699221035599,55.976391036316826,No Effect,Normal,Low,None,0.3330266704461965,Thunderbird
27,203.7018667330161,Mountainous,Grasslands,354.7558930940244,,84.86524104526143,,Normal,Moderate,Occasional,-0.8147450106241126,Wendigo
1545,160.90342963817585,Forested,Coniferous Forests,255.6564864917385,-0.6593404768567375,86.95615134662015,No Effect,Normal,High,Frequent,,Wendigo
525,210.17385089179143,,Grasslands,354.4403154955335,22.69889928675299,62.91190123632372,,Normal,High,Occasional,0.0128195109081466,Yeti
1593,349.320282354354,Forested,Coniferous Forests,371.6603784295408,5.013816847889498,62.34262540330592,Increasing,Abnormal,None,None,0.0630195887886988,Sasquatch
1672,,Forested,Deciduous Forests,318.05207624333246,23.77243384450331,77.44450296140779,Increasing,,Moderate,Frequent,0.1295152066375038,Sasquatch
638,212.04431993381144,Tundra,Tundra Vegetation,237.8001938028138,-0.1191686288081661,67.4899592053459,No Effect,Normal,Moderate,Occasional,,Yeti
1001,,Forested,Deciduous Forests,224.18043255205973,14.15347910613713,77.95805232155574,Increasing,Normal,High,Occasional,-0.1978253944902778,Mothman
718,202.02395225008345,Plains,,280.30137950735224,27.327727325798,59.82628689113121,No Effect,Normal,None,None,,Yeti
691,,Urban settlements,Mixed Forests,388.6757233340942,,54.2258978449016,No Effect,Abnormal,Low,Occasional,,Banshee
1362,309.8306030700767,Mountainous,Coniferous Forests,473.3507925317309,9.967876729151518,68.08288874801744,No Effect,Normal,Moderate,Frequent,0.3710391789332508,Thunderbird
1179,307.0133241726201,Forested,Coniferous Forests,362.8519138552261,12.250894596911062,70.79327675041078,No Effect,,Low,Occasional,,Sasquatch
624,218.49022036115167,Tundra,Tundra Vegetation,,-1.026552689244578,91.4727259841067,No Effect,Normal,Moderate,Occasional,-0.0527730775938356,Yeti
7,25.97195379005593,Mountainous,,,,52.76633107767539,No Effect,Normal,High,None,-0.4045263692958757,Mothman
256,198.0996903194097,Mountainous,Mixed Forests,522.5370849690804,8.26126569431392,63.889338856272296,Decreasing,Abnormal,Moderate,Occasional,-0.5968371701239382,Wendigo
803,,Tundra,Tundra Vegetation,398.7480353963078,-10.998960804202923,60.51561298646432,Increasing,Normal,Moderate,None,0.0431813062902671,Yeti
25,275.98734372837106,,Coniferous Forests,273.6506433541214,-0.8660751604592958,64.8600434211981,Increasing,Abnormal,None,Occasional,,Sasquatch
336,9.456661468677506,Urban settlements,Cultivated Land,590.712714627058,30.724982299558437,56.78259119910852,,Normal,Moderate,Frequent,,Banshee
572,,Forested,Mixed Forests,398.6018513302778,7.772884534419134,90.06407712325081,No Effect,Abnormal,Moderate,None,-0.5255926104683144,Wendigo
47,58.46396785359818,Urban settlements,Mixed Forests,,23.27707547657725,53.736523257501375,No Effect,Abnormal,Moderate,Occasional,-0.2314079907459137,Mothman
1536,37.33001061379974,Urban settlements,Mixed Forests,657.4084479598497,8.502197637845832,56.737647745050594,Decreasing,,Moderate,Frequent,-0.2616960052965973,Mothman
106,129.2961122117686,Forested,,344.0688543970467,10.697785044281204,78.05277642774011,No Effect,Abnormal,Low,None,0.1532265404273438,Chupacabra
349,208.4488465230655,Forested,Coniferous Forests,90.54876114409768,4.307872870004826,84.72906205859587,No Effect,Normal,None,None,0.0817254153793892,Ropen
55,299.87800916257714,,Grasslands,,14.865867876967522,,Decreasing,Normal,Low,None,0.0493229443457513,Ropen
238,315.4866656723294,Plains,Grasslands,340.84270083661136,6.263938746468853,40.47532107650219,No Effect,Normal,Low,,0.0751851337519079,Sasquatch
213,111.96888132314676,Mountainous,Coniferous Forests,226.81129472096933,3.111900684241471,68.92268753251992,No Effect,Abnormal,None,None,-1.0829915205745828,Wendigo
120,133.5780683808797,Desert,Grasslands,262.5669327991462,29.29994617868007,26.79874194446169,Decreasing,Abnormal,None,Occasional,0.1325073567793677,Chupacabra
